orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
K00210	232.5957411	218.6189494	243.1534154	126.1718081	374.7448078	434.1961125	177.3450143	251.9621546	87.78716764	532.0842315	343.1204805	133.2614193	653.0903106	369.0543235	95.36324129	452.2938515	136.0852213	311.6101652
K00211	0.775111512	0	0	0	1.27151067	0	0	0	0	0	0	0	0	0	0	0	0	0
K00215	484.6044494	677.6134849	700.2936352	430.8233236	845.4196617	767.7376121	674.7112578	818.6002406	600.214049	993.9333372	975.0073201	457.4038056	1201.424277	834.087544	605.3117719	1047.542751	638.8960109	758.906372
K00216	1.81550504	1.218025277	25.0345665	4.691143063	15.27612516	1.10564016	0.570152036	62.79268497	1.463074332	0	2.469182443	19.72859015	1.722114933	0	2.436266671	0.378709307	100.6150931	1.235708654
K00218	0	0	0	0	0	0	0	0.553455331	0	0	0	0	0	0	0	0	0	0
K00219	4.147104512	3.501582171	35.62069032	5.964519765	10.94498932	3.216487653	2.164848112	65.13348607	2.416111132	2.089131118	8.092931475	11.01934077	1.868109525	1.412883771	6.595314262	1.781663474	119.321664	3.454449567
K00220	4.533426473	0.473464371	5.198281759	0	0	3.526961425	0	0.535875168	1.352609037	0.319902792	0	0.413995416	0.971750861	0	0.427496128	0.624884335	0.213138533	5.33944466
K00222	0	0	0	0	0	0.25033067	0	0	0	0	0	0	0	0	0	0	0	0
K00223	0	0	0	0	0	0	0.236954211	0	0	0	0	0	0	0	0	0	0	0.74842353
K00226	67.13847175	20.96996506	48.75557728	31.44478692	50.66457214	62.10860345	55.42312987	48.89399166	16.88074688	13.65144736	49.63019572	38.50246814	13.4948148	73.84005771	31.37919327	8.914840419	44.87230685	50.1136404
K00227	0	0	0	0	0.520839186	0	0	0	0	0	0	0	0	0	0	0	0	0
K00228	4.891204193	1.978442396	33.87077518	1.758627209	15.79545201	1.21565262	1.439547295	62.69187006	0.457039585	0.337910565	3.864917754	9.013743056	0.938338088	0.767017778	1.254128482	0	108.4592979	1.892865265
K00230	5.75947521	0.834448256	38.58296139	1.936757037	10.47433502	2.091331881	0	84.76665033	0	1.127613156	6.644046737	15.04688387	7.078748675	0.719305934	1.490723417	2.174553753	124.870463	0.647806739
K00231	0.980015419	0.606093573	4.783215007	2.710833839	2.863404813	0.751356889	0.656990427	0.165375099	0	0.203284842	3.378291561	0.557370451	0	1.345836109	0.504360664	0	0.12016128	0.741181986
K00232	0.679112939	0	0	0	0.502213149	0	0	0	0	0	0	0.369067038	0	0	0	0	0	0
K00234	0.798401979	0	0.549669077	0	0.565185028	0	0	0	0	0	0	0.59275557	1.371480726	0	0	0	0	0
K00235	0.655012606	0	0	0	0.629852039	0	0	0	0	0	0	0.927724802	0	0	0	0	0	0
K00239	1073.985891	1097.957472	999.3552738	1055.488482	1176.973596	1174.55266	844.9093869	1073.599897	479.1137845	1255.331343	1052.546522	870.8269589	1502.232668	1102.533018	480.8667631	1236.480914	761.6810201	1147.266585
K00240	951.3918768	1083.086737	809.2698673	793.7383823	1095.738408	1074.064925	499.5718224	972.3269434	389.3067537	1194.076395	1070.043472	759.3580366	1481.54312	1034.252811	374.722129	1109.676251	641.8931192	1037.717319
K00241	380.8813385	366.4942139	415.6936115	292.9411127	502.6034075	521.7251402	237.7335083	462.3108887	129.0622014	564.3957337	447.2802889	222.7492742	706.5338624	431.7006082	132.9648627	479.4290752	337.2892824	374.0143094
K00242	0	5.253395979	34.4790677	1.524143581	4.945707751	0.75254686	0	45.70463544	1.753210607	0	6.956851958	6.717525613	0	0	1.092903144	0	80.81679665	0
K00243	150.411964	169.3659212	317.8547953	91.83392239	313.2947673	388.8215978	209.3772942	267.2263593	160.7104192	516.9597837	308.7430056	117.0985417	558.520267	316.1271001	192.3142163	472.657616	201.8571132	227.3889164
K00244	94.67764272	55.87760326	164.4749273	140.5485554	89.22986557	103.0792373	132.4865386	244.6483514	107.7753433	55.43711692	104.2866478	106.4958604	28.57091151	85.49524702	138.7395948	39.34444387	250.5362982	147.4753731
K00245	59.403356	25.09924462	55.02276399	16.87738708	22.42026861	5.628112658	19.88933296	105.7767241	108.4570954	13.27901332	30.36873178	33.09424596	2.536596684	9.742455481	54.69989906	7.646042866	150.3404569	12.33516337
K00246	2.630050618	14.77443476	32.10724736	8.651691669	17.36660737	4.4938861	2.367855608	44.05275795	2.817554183	5.311019952	6.47556993	18.14938762	2.143102302	1.296161506	4.610296474	5.903013396	92.7966124	5.047150763
K00247	2.895265806	9.16275362	27.31888327	4.48333699	11.15208611	1.018151634	0	43.95086452	0	0	3.741335069	9.737589649	0	0	0	0	80.87331572	0.985319493
K00248	514.454217	542.2854286	285.3718268	465.5053434	305.7855458	250.915413	774.5810135	182.5436874	1229.023292	287.8454443	490.1764599	882.2110036	166.9779316	419.9553027	1118.79927	518.6077801	315.0497482	530.2967549
K00249	0.453337672	1.304259529	1.853625843	0.43065482	0.500225498	2.984596249	0.961369449	0.283338907	0	0.268549975	1.469450048	0.338822564	0.242937715	1.185750055	1.648593876	0.325715854	0.330918796	0.980974704
K00252	0	0	0.307942324	1.739717239	0.483636387	0	0.277931256	0	0	0	0	1.633316658	0.268100755	0	0.964377027	0	0.167977397	0.588962354
K00253	0	0	0.311931214	0.452910883	0	0	0	0.21451757	0	0	0	0.330134806	0	0.294677495	0	0.246601409	0	0.302979379
K00254	5.411508378	13.45139301	30.35308979	5.611001917	14.81181434	9.242502479	1.859627526	63.81611914	3.901560829	3.044843082	12.07070645	11.88314688	3.038170281	12.37592804	3.419915424	4.753411216	95.77540741	19.20393317
K00255	0	0	0	0.920086676	0.500225498	0	0	0	0	0	0	0	0	0	0	0	0	0
K00257	0	0	0	0	0	0	0	0	0	0	0	0	0.361323607	0	0.623741249	0	0	0
K00259	408.9959947	378.2553919	291.8443399	326.0706798	528.3599167	357.4790404	251.163896	393.9178326	152.9848333	501.749703	486.5287475	258.0133372	608.0935393	486.8020024	159.3016043	452.203823	253.0487668	341.010856
K00260	0	12.56434651	5.483227143	0	4.572077549	5.561410113	2.866287491	2.569928053	1.307068077	1.44604058	0.422295052	4.577786297	2.363674665	4.907279499	1.476015677	0.664459917	1.843823708	7.245739701
K00261	3.882732245	9.503627827	14.45993641	4.184267923	3.185987929	31.66921094	84.35038915	14.02916569	11.65217636	19.4868351	25.45109939	10.74077548	4.55658965	6.437276272	12.15931412	15.56939642	19.18282391	8.545184774
K00262	2802.59408	2798.793498	2066.187704	2873.418883	2544.802192	2277.389357	2394.326941	2077.923378	2264.66966	1949.236914	2464.684244	2777.069284	2013.822164	2693.196288	2384.99187	2183.075238	1752.408686	2813.193064
K00263	0	0	0	1.004449925	0	0	0	0	0	0	0	1.410987115	0	0	0.836034556	0	0	1.2849646
K00264	1.60563849	0.66726813	1.018047205	1.323568901	0.9763325	1.268826592	0.469437818	0.562385426	1.502915345	0.236787855	0.519206146	1.746446203	0.066648643	0.885877733	0.957430094	0.312587154	0.667689095	0.658773726
K00265	328.333938	367.4227052	409.083543	201.8660693	563.1064712	527.154286	227.2198636	492.7299421	129.8202263	641.2036955	554.6645515	218.5410168	815.6993528	561.7677772	188.7063281	660.3819446	339.2482607	589.6100537
K00266	1932.522805	2025.736583	1827.661755	1929.937598	2113.731205	2079.366601	1961.632625	1929.669793	1921.321135	2377.787146	2209.545678	2111.64717	2643.936627	2162.822469	2261.589152	2504.300715	1629.956211	2375.013747
K00274	0	0	0.216167771	0	0.340368876	0	0.199092587	1.45469446	0	0	0.159592654	0	0.288765722	0	0.265716409	0	0.353679317	0
K00275	7.176459677	2.850466495	28.7932491	2.442154708	11.77579579	10.13780466	20.47240817	59.91888813	0.631050069	1.428375353	20.88361548	13.8306987	1.980421585	0.579041277	4.160229747	1.345731755	91.82120262	8.841280982
K00276	1.137835637	0.598554033	10.97486915	0	10.78743051	0.317813373	0.146492168	0	0	0.134807121	2.467546456	9.354546346	0	0	0.830144396	0	0	0.464675111
K00278	1146.684582	1290.810537	972.4388562	1083.890362	1212.648834	1168.039938	810.4983715	1023.120212	569.9663584	1249.65347	1134.844081	932.6334347	1424.749976	1158.83031	634.033058	1191.980688	779.9530687	1100.192001
K00281	77.48268303	127.7143164	118.0688766	25.00979041	57.63910734	84.04493705	67.32355517	175.5387807	32.46078447	12.7997093	48.62474958	81.44392717	19.00590962	61.04628233	22.8933226	13.21193619	233.817204	107.1225824
K00282	208.3798161	229.3110683	142.0416315	166.5371849	304.9013165	172.6990771	133.4843563	209.6092928	93.99710922	113.5372334	319.0588197	196.0584263	192.6422861	298.376716	113.1852278	163.3169486	121.6771565	226.7917715
K00283	404.6024785	423.1277693	264.7359516	317.1254239	470.0379266	325.6065667	211.0878505	325.113399	184.8732814	172.722386	497.8060452	352.6061417	308.9620897	487.6706143	202.2489095	294.48209	203.7522262	415.3922449
K00284	291.5145047	313.6497008	229.5556542	369.0683252	137.1475759	166.3503449	438.9117029	148.3201542	640.1653261	199.9829627	272.0101611	410.922636	103.6085047	228.9225295	734.8587561	294.8296776	222.2980399	281.4167659
K00285	1.993846244	2.0977102	21.74826493	6.221735999	5.72530759	1.135466975	0.255517445	48.42070265	3.221045618	0.235135923	3.724665916	6.560066381	1.680814285	0.53614933	2.636984094	0.91497502	78.24427214	1.380944939
K00286	275.2774673	263.5665003	338.9746272	307.9926973	380.4299606	339.3428018	430.0964303	374.8498798	425.0347907	284.9096655	483.4238293	351.6420722	297.981486	362.4302491	396.974379	379.8836262	394.5523868	390.6581838
K00287	188.5996016	267.0158718	319.8183943	156.9189363	358.982582	287.6510435	288.9042896	397.902253	185.173707	211.4251153	466.0145957	198.2353655	261.3354067	415.3934301	289.1122995	301.4034901	390.5684605	282.9116657
K00288	0.175783995	0.316507938	0.432261307	0.722128078	0.595418265	0	0	0.087664519	0.280466698	0.645959451	0.174129497	0.113638636	0.293122119	0.123069347	0.801111218	0.30149647	0.225719627	0.57196595
K00290	1191.948413	1126.48487	1008.800765	1061.524599	1206.705851	1153.36305	871.677763	977.7713586	748.8511125	1278.042094	1074.981579	886.1012066	1545.376506	1204.300714	744.5489082	1234.039328	634.2466374	1103.918361
K00293	0.386251828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00294	21.6423324	10.03752788	10.44016146	13.25208559	10.1722903	13.61016674	14.11590656	7.506346197	11.68340791	2.086206161	24.27553432	34.42564067	4.984243976	19.07260045	21.80096322	7.583054891	6.234089221	13.83243367
K00295	0.528430416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00297	331.1083413	296.1219582	374.4110339	334.981137	396.5661242	431.3803102	312.8707618	521.9784526	251.9821892	414.0836304	517.7685259	304.6625069	515.409574	519.7321983	296.2109376	479.0799807	473.6890193	331.0048856
K00298	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365325727	0	0	0	0
K00299	2.247774568	1.970721853	21.10345823	2.753034217	14.16293767	0	1.164448009	53.15982824	0	0	1.856812886	10.43625549	1.490696347	0	1.309242407	0.494480546	75.75672497	1.227780311
K00302	49.51179614	67.82039522	36.18579231	58.71784289	39.19810733	37.32195252	86.20800182	24.25475263	99.76059818	33.94635799	64.91668367	90.27454963	20.0038514	55.66277176	108.2944728	61.61817792	46.49882996	40.94107814
K00303	7.337903716	3.620569997	1.280909027	3.264369646	1.512649977	2.255639125	12.3887367	1.102807828	11.32280552	2.716971648	4.493199881	1.025483812	0.757242027	0.924002037	23.73556873	3.045123646	4.32184428	0.62121786
K00306	0	0	0.276159286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00311	0.305440276	0	0	0.63049105	0	0.221904843	0.19873579	0	0.249671352	0.556630858	0	0.692218141	0	0	0.680201604	0.179388619	0.468344598	0.420261719
K00313	22.47628883	21.31671382	97.7607533	17.96183405	42.42003416	14.39750759	9.481577668	190.0491852	14.75643429	9.800463416	15.51864769	42.79890269	4.286889795	7.667711148	19.71210061	6.509205948	292.0636802	14.2212592
K00316	0	0.246386842	0	0	0	0	0	0	0	0	0	0	0	0.377840964	0	0	0	0
K00317	0	0	0	0	0	0.165972664	0	0.113568125	0	0	0	0.528396338	0	0	0	0	0	0.160840905
K00318	5.757038821	2.717855889	10.83339511	5.857569805	2.924197385	9.655427705	6.841824431	4.908536997	1.06094279	2.098693895	5.710598828	6.288686146	2.195807215	7.740397529	2.315997573	1.472001214	5.010432957	6.932697823
K00319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235533524	0
K00320	0	0	0.682183844	0	0	2.224596737	0	1.546924838	1.169140922	1.239857619	0.251821837	1.823690853	0	0	0.356044934	0	1.816972897	0
K00322	5.914791948	3.23835366	28.42188698	3.00903883	15.46150868	1.560000572	0	70.1881062	0.885636793	0	5.90705096	9.394558823	2.443974268	0	1.079991464	0	113.1161495	0.251615922
K00323	0.152449837	0	1.431798831	0	0	0.548503223	0	0.074589667	0	0	0	0	0	0	0	0	0	0.10611133
K00324	10.12610469	12.70334503	40.35113889	8.144848094	11.67988329	1.800615056	7.900078568	53.26030472	18.91952369	7.98312516	8.151545841	41.47320702	4.497071549	3.071782856	15.26604602	10.06533077	76.86439835	5.959608341
K00325	11.05643475	10.90408364	45.0301496	7.168553724	13.57326329	23.50942398	5.534164926	54.25578657	17.63159029	5.435825847	8.713720829	29.84311025	2.968747559	7.18764532	14.66730027	5.361713304	77.25522756	11.28533904
K00326	0	0	0	0	1.239332449	0	0	0	0	0	0	0	0	0	0	0	0	0
K00330	496.0532125	549.7105005	432.5124704	490.7167792	764.5111679	597.7570915	334.0217132	643.985827	253.0059457	599.0889013	658.044037	316.4800649	834.2558157	670.3055236	231.3694073	619.3406262	417.2110299	454.7410643
K00331	872.4307157	697.2261818	599.3449126	765.6029648	871.0773093	745.7517162	481.9842682	668.1251755	418.4913862	769.8057834	699.4615366	570.6066576	975.6240674	802.1478259	316.768981	780.858828	463.3628255	672.8169182
K00332	12.12689276	6.6059921	2.121306109	3.86716015	5.501756089	2.49565365	2.220746911	2.024723808	11.62667738	4.11493284	1.324497277	9.630136255	0	1.519669699	13.0146963	2.190331309	0	3.360384422
K00333	33.73755403	16.96391209	10.80750151	15.36866674	5.555811349	5.089179753	17.1389496	4.812606085	76.7746222	18.07906531	7.28755103	20.22205763	2.949005038	1.132605845	46.40313679	12.46665298	4.277000987	11.44667652
K00334	56.8048007	104.6855299	227.3733049	179.6578706	76.59968687	231.8164782	296.7328871	202.81871	110.3478045	140.0064327	135.2135299	115.2971966	49.77721625	74.96209952	155.6821994	87.16302723	255.2349989	74.03207694
K00335	84.95650231	109.2352041	173.7372958	242.6769	87.90144688	220.4639951	301.6953778	177.2330009	124.8359079	118.9239155	142.8183732	172.8868279	43.37282657	69.14626869	187.5619386	101.5487323	274.4295905	102.6864601
K00336	95.25655901	91.41433347	146.7523766	165.3173149	76.24983192	110.5132594	216.5916755	121.6159767	177.1043537	77.41371967	131.9029694	156.3012502	31.47304307	79.25926214	210.0845932	93.55050803	205.4879107	70.18858833
K00337	726.2329626	686.9501382	534.5950637	633.0064343	909.6945411	734.4868163	381.7400858	677.9015922	345.4366177	848.811749	787.7270018	484.2999213	1067.086025	873.5712364	296.0347417	838.5520163	423.3201686	601.2983341
K00338	392.7482282	303.3957683	270.534646	227.5886796	686.7773546	468.8900035	196.067024	564.2277573	174.7484919	697.7041812	627.8065915	234.4642693	854.6844714	599.8996742	171.0055756	663.7969107	366.8942535	315.6159242
K00339	401.5196308	333.4625504	294.871896	313.2094221	570.6803196	373.665897	205.5318953	454.6257528	105.5520798	460.2551508	525.3412815	243.8569582	651.4037582	531.9204897	113.8528522	482.0489654	296.3674843	286.2936715
K00340	526.7255469	409.3479062	431.1912987	414.6045625	604.9915463	604.0228722	278.7544168	466.9797185	210.9365126	825.7536223	536.1388596	294.1876782	947.0934449	587.1271264	186.3798057	738.1414857	310.7478426	317.381571
K00341	457.6402752	460.8455901	384.395173	345.4758083	663.6474137	534.47589	261.4287298	514.8433089	222.5379879	634.2073611	598.274842	308.5130987	830.2941018	618.6513124	213.2507137	626.5968463	347.7709504	504.8791064
K00342	837.0425159	745.1525377	544.9083623	702.4534063	785.6456573	693.7992032	455.1891949	692.5789839	335.5011047	655.1418736	735.6813575	571.2434905	822.9057705	861.4286878	319.7542555	656.4114212	490.2806463	693.091928
K00343	432.8788905	359.2964067	347.8014211	344.1253709	461.7178474	482.4790911	237.4400856	396.6875906	159.2500776	560.4824428	388.8862391	261.5961301	642.8488519	448.9874854	150.534096	468.6643101	295.0846012	347.558125
K00344	2.637314037	6.004454884	25.40665427	6.424093075	12.73946091	2.206379719	1.329182005	69.04350665	0.420700046	0.626279574	3.519048915	14.17824106	1.73486852	0	1.921771584	0.281518423	110.8919553	3.21445452
K00346	218.1288781	200.1938111	210.8847722	94.53511841	349.3357374	337.7747877	144.6318609	277.7526245	65.42439806	399.1373207	336.5834693	125.3267907	499.7615409	336.668065	91.34458595	362.7615743	175.0090329	238.4013143
K00347	420.7753345	428.6379059	342.4955985	280.3003106	603.0287233	510.1968973	259.8920477	472.2758322	130.5647301	572.4550042	543.4987324	255.8265613	711.8359262	601.8498019	155.2238405	540.4948193	255.0809915	414.9948216
K00348	196.4547568	169.8540587	140.1672439	143.1486471	229.5624192	169.3599724	124.07818	203.6471274	56.807113	94.32456698	220.3654592	123.3206484	170.2943842	230.7410649	82.36806122	118.0728544	136.6517194	167.1565939
K00349	883.2149157	810.4039516	628.4557911	684.9416509	893.3005683	851.7192256	484.3687329	671.8469033	309.7003474	872.7221448	782.0331923	552.6753102	1003.938625	865.3841309	289.0002961	784.6414946	401.3776528	750.0033981
K00350	978.4762647	977.8368202	728.127729	693.941615	992.8396998	920.8406676	513.3072895	711.4060735	342.4897024	956.3063119	913.7274358	583.1705865	1091.91673	968.9709248	331.9533646	807.8471889	450.297574	911.7530086
K00351	834.0491038	826.7968642	612.1628194	642.4076351	833.2275333	834.9855675	462.0509392	654.004393	266.5579167	813.6830975	740.2489877	522.4596662	986.2455375	876.1454321	310.502261	739.3497868	382.9066877	771.6624872
K00354	0.942504536	1.641080805	0.714880834	1.974280625	1.495519588	3.982205448	0.932449502	0.917095769	1.64267965	0	4.274523577	0	0.422437689	0.683234545	1.482045081	0.84457001	2.52655201	0.695863618
K00355	0.892581945	2.872409115	0.501689369	2.607433455	1.737608179	0	2.848859685	0	2.841756625	0.505193023	1.367586282	1.941889747	0.704759907	1.14661639	1.77217749	0.374253903	0.671914073	1.816322617
K00362	5.175360382	6.104847902	39.52320103	4.10428997	16.6393551	3.952962336	1.33932635	74.2290077	2.962412804	0.120625284	9.892606879	11.65215189	2.642675365	1.577602168	7.298912831	2.374778888	109.838113	3.056133729
K00363	1.595076995	1.398473467	55.74326319	4.868791996	24.57589346	1.121852263	0	87.6304274	2.547572503	0	7.407759029	14.30584158	0	0	2.28516112	0	113.1607729	5.428380542
K00364	25.27730625	25.25251619	117.7887347	47.49285075	73.12538253	63.58739959	10.77058757	115.0798603	30.86347683	16.55746063	42.86871512	49.48467937	5.542039081	56.79070955	15.83305085	5.374740613	135.3790738	79.417172
